"OreDict Key","Registry name","Meta/dmg","Display name","NBT"
"petalBlack","botania:petal",15,"Mystical Black Petal",""
"petalBlue","botania:mushroom",11,"Blue Shimmering Mushroom",""
"petalBlue","botania:petal",11,"Mystical Blue Petal",""
"petalBrown","botania:mushroom",12,"Brown Shimmering Mushroom",""
"petalBrown","botania:petal",12,"Mystical Brown Petal",""
"petalCyan","botania:mushroom",9,"Cyan Shimmering Mushroom",""
"petalCyan","botania:petal",9,"Mystical Cyan Petal",""
"petalGray","botania:mushroom",7,"Gray Shimmering Mushroom",""
"petalGray","botania:petal",7,"Mystical Gray Petal",""
"petalGreen","botania:mushroom",13,"Green Shimmering Mushroom",""
"petalGreen","botania:petal",13,"Mystical Green Petal",""
"petalLightBlue","botania:mushroom",3,"Light Blue Shimmering Mushroom",""
"petalLightBlue","botania:petal",3,"Mystical Light Blue Petal",""
"petalLightGray","botania:mushroom",8,"Light Gray Shimmering Mushroom",""
"petalLightGray","botania:petal",8,"Mystical Light Gray Petal",""
"petalLime","botania:mushroom",5,"Lime Shimmering Mushroom",""
"petalLime","botania:petal",5,"Mystical Lime Petal",""
"petalMagenta","botania:mushroom",2,"Magenta Shimmering Mushroom",""
"petalMagenta","botania:petal",2,"Mystical Magenta Petal",""
"petalOrange","botania:mushroom",1,"Orange Shimmering Mushroom",""
"petalOrange","botania:petal",1,"Mystical Orange Petal",""
"petalPink","botania:mushroom",6,"Pink Shimmering Mushroom",""
"petalPink","botania:petal",6,"Mystical Pink Petal",""
"petalPurple","botania:mushroom",10,"Purple Shimmering Mushroom",""
"petalPurple","botania:petal",10,"Mystical Purple Petal",""
"petalRed","botania:mushroom",14,"Red Shimmering Mushroom",""
"petalRed","botania:petal",14,"Mystical Red Petal",""
"petalWhite","botania:mushroom",0,"White Shimmering Mushroom",""
"petalWhite","botania:petal",0,"Mystical White Petal",""
"petalYellow","botania:mushroom",4,"Yellow Shimmering Mushroom",""
"petalYellow","botania:petal",4,"Mystical Yellow Petal",""
"pieceAluminium","exnihilocreatio:item_ore_aluminium",0,"Aluminium Ore Piece",""
"pieceAluminum","exnihilocreatio:item_ore_aluminium",0,"Aluminium Ore Piece",""
"pieceArdite","exnihilocreatio:item_ore_ardite",0,"Ardite Ore Piece",""
"pieceAstralStarmetal","jaopca:item_pieceastralstarmetal",0,"Astral Starmetal Ore Piece",""
"pieceBoron","jaopca:item_pieceboron",0,"Boron Ore Piece",""
"pieceCobalt","exnihilocreatio:item_ore_cobalt",0,"Cobalt Ore Piece",""
"pieceCopper","exnihilocreatio:item_ore_copper",0,"Copper Ore Piece",""
"pieceDraconium","jaopca:item_piecedraconium",0,"Draconium Ore Piece",""
"pieceGold","exnihilocreatio:item_ore_gold",0,"Gold Ore Piece",""
"pieceIridium","jaopca:item_pieceiridium",0,"Iridium Ore Piece",""
"pieceIron","exnihilocreatio:item_ore_iron",0,"Iron Ore Piece",""
"pieceLead","exnihilocreatio:item_ore_lead",0,"Lead Ore Piece",""
"pieceLithium","jaopca:item_piecelithium",0,"Lithium Ore Piece",""
"pieceMagnesium","jaopca:item_piecemagnesium",0,"Magnesium Ore Piece",""
"pieceMithril","jaopca:item_piecemithril",0,"Mithril Ore Piece",""
"pieceNickel","exnihilocreatio:item_ore_nickel",0,"Nickel Ore Piece",""
"pieceOsmium","jaopca:item_pieceosmium",0,"Osmium Ore Piece",""
"piecePlatinum","jaopca:item_pieceplatinum",0,"Platinum Ore Piece",""
"pieceSilver","exnihilocreatio:item_ore_silver",0,"Silver Ore Piece",""
"pieceThorium","jaopca:item_piecethorium",0,"Thorium Ore Piece",""
"pieceTin","exnihilocreatio:item_ore_tin",0,"Tin Ore Piece",""
"pieceTitanium","jaopca:item_piecetitanium",0,"Titanium Ore Piece",""
"pieceUranium","jaopca:item_pieceuranium",0,"Uranium Ore Piece",""
"pieceYellorium","jaopca:item_pieceyellorium",0,"Yellorium Ore Piece",""
"plankTreatedWood","immersiveengineering:treated_wood",32767,"(WILDCARD)",""
"plankWood","advancedrocketry:planks",0,"Lightwood planks",""
"plankWood","biomesoplenty:planks_0",0,"Sacred Oak Wood Planks",""
"plankWood","biomesoplenty:planks_0",1,"Cherry Wood Planks",""
"plankWood","biomesoplenty:planks_0",2,"Umbran Wood Planks",""
"plankWood","biomesoplenty:planks_0",3,"Fir Wood Planks",""
"plankWood","biomesoplenty:planks_0",4,"Ethereal Wood Planks",""
"plankWood","biomesoplenty:planks_0",5,"Magic Wood Planks",""
"plankWood","biomesoplenty:planks_0",6,"Mangrove Wood Planks",""
"plankWood","biomesoplenty:planks_0",7,"Palm Wood Planks",""
"plankWood","biomesoplenty:planks_0",8,"Redwood Wood Planks",""
"plankWood","biomesoplenty:planks_0",9,"Willow Wood Planks",""
"plankWood","biomesoplenty:planks_0",10,"Pine Wood Planks",""
"plankWood","biomesoplenty:planks_0",11,"Hellbark Wood Planks",""
"plankWood","biomesoplenty:planks_0",12,"Jacaranda Wood Planks",""
"plankWood","biomesoplenty:planks_0",13,"Mahogany Wood Planks",""
"plankWood","biomesoplenty:planks_0",14,"Ebony Wood Planks",""
"plankWood","biomesoplenty:planks_0",15,"Eucalyptus Wood Planks",""
"plankWood","chisel:planks-acacia",0,"Acacia Planks",""
"plankWood","chisel:planks-acacia",1,"Acacia Planks",""
"plankWood","chisel:planks-acacia",2,"Acacia Planks",""
"plankWood","chisel:planks-acacia",3,"Acacia Planks",""
"plankWood","chisel:planks-acacia",4,"Acacia Planks",""
"plankWood","chisel:planks-acacia",5,"Acacia Planks",""
"plankWood","chisel:planks-acacia",6,"Acacia Planks",""
"plankWood","chisel:planks-acacia",7,"Acacia Planks",""
"plankWood","chisel:planks-acacia",8,"Acacia Planks",""
"plankWood","chisel:planks-acacia",9,"Acacia Planks",""
"plankWood","chisel:planks-acacia",10,"Acacia Planks",""
"plankWood","chisel:planks-acacia",11,"Acacia Planks",""
"plankWood","chisel:planks-acacia",12,"Acacia Planks",""
"plankWood","chisel:planks-acacia",13,"Acacia Planks",""
"plankWood","chisel:planks-acacia",14,"Acacia Planks",""
"plankWood","chisel:planks-birch",0,"Birch Planks",""
"plankWood","chisel:planks-birch",1,"Birch Planks",""
"plankWood","chisel:planks-birch",2,"Birch Planks",""
"plankWood","chisel:planks-birch",3,"Birch Planks",""
"plankWood","chisel:planks-birch",4,"Birch Planks",""
"plankWood","chisel:planks-birch",5,"Birch Planks",""
"plankWood","chisel:planks-birch",6,"Birch Planks",""
"plankWood","chisel:planks-birch",7,"Birch Planks",""
"plankWood","chisel:planks-birch",8,"Birch Planks",""
"plankWood","chisel:planks-birch",9,"Birch Planks",""
"plankWood","chisel:planks-birch",10,"Birch Planks",""
"plankWood","chisel:planks-birch",11,"Birch Planks",""
"plankWood","chisel:planks-birch",12,"Birch Planks",""
"plankWood","chisel:planks-birch",13,"Birch Planks",""
"plankWood","chisel:planks-birch",14,"Birch Planks",""
"plankWood","chisel:planks-dark-oak",0,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",1,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",2,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",3,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",4,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",5,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",6,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",7,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",8,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",9,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",10,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",11,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",12,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",13,"Dark Oak Planks",""
"plankWood","chisel:planks-dark-oak",14,"Dark Oak Planks",""
"plankWood","chisel:planks-jungle",0,"Jungle Planks",""
"plankWood","chisel:planks-jungle",1,"Jungle Planks",""
"plankWood","chisel:planks-jungle",2,"Jungle Planks",""
"plankWood","chisel:planks-jungle",3,"Jungle Planks",""
"plankWood","chisel:planks-jungle",4,"Jungle Planks",""
"plankWood","chisel:planks-jungle",5,"Jungle Planks",""
"plankWood","chisel:planks-jungle",6,"Jungle Planks",""
"plankWood","chisel:planks-jungle",7,"Jungle Planks",""
"plankWood","chisel:planks-jungle",8,"Jungle Planks",""
"plankWood","chisel:planks-jungle",9,"Jungle Planks",""
"plankWood","chisel:planks-jungle",10,"Jungle Planks",""
"plankWood","chisel:planks-jungle",11,"Jungle Planks",""
"plankWood","chisel:planks-jungle",12,"Jungle Planks",""
"plankWood","chisel:planks-jungle",13,"Jungle Planks",""
"plankWood","chisel:planks-jungle",14,"Jungle Planks",""
"plankWood","chisel:planks-oak",0,"Oak Planks",""
"plankWood","chisel:planks-oak",1,"Oak Planks",""
"plankWood","chisel:planks-oak",2,"Oak Planks",""
"plankWood","chisel:planks-oak",3,"Oak Planks",""
"plankWood","chisel:planks-oak",4,"Oak Planks",""
"plankWood","chisel:planks-oak",5,"Oak Planks",""
"plankWood","chisel:planks-oak",6,"Oak Planks",""
"plankWood","chisel:planks-oak",7,"Oak Planks",""
"plankWood","chisel:planks-oak",8,"Oak Planks",""
"plankWood","chisel:planks-oak",9,"Oak Planks",""
"plankWood","chisel:planks-oak",10,"Oak Planks",""
"plankWood","chisel:planks-oak",11,"Oak Planks",""
"plankWood","chisel:planks-oak",12,"Oak Planks",""
"plankWood","chisel:planks-oak",13,"Oak Planks",""
"plankWood","chisel:planks-oak",14,"Oak Planks",""
"plankWood","chisel:planks-spruce",0,"Spruce Planks",""
"plankWood","chisel:planks-spruce",1,"Spruce Planks",""
"plankWood","chisel:planks-spruce",2,"Spruce Planks",""
"plankWood","chisel:planks-spruce",3,"Spruce Planks",""
"plankWood","chisel:planks-spruce",4,"Spruce Planks",""
"plankWood","chisel:planks-spruce",5,"Spruce Planks",""
"plankWood","chisel:planks-spruce",6,"Spruce Planks",""
"plankWood","chisel:planks-spruce",7,"Spruce Planks",""
"plankWood","chisel:planks-spruce",8,"Spruce Planks",""
"plankWood","chisel:planks-spruce",9,"Spruce Planks",""
"plankWood","chisel:planks-spruce",10,"Spruce Planks",""
"plankWood","chisel:planks-spruce",11,"Spruce Planks",""
"plankWood","chisel:planks-spruce",12,"Spruce Planks",""
"plankWood","chisel:planks-spruce",13,"Spruce Planks",""
"plankWood","chisel:planks-spruce",14,"Spruce Planks",""
"plankWood","extrautils2:ironwood_planks",32767,"(WILDCARD)",""
"plankWood","forestry:planks.0",0,"Larch Wood Planks",""
"plankWood","forestry:planks.0",1,"Teak Wood Planks",""
"plankWood","forestry:planks.0",2,"Desert Acacia Wood Planks",""
"plankWood","forestry:planks.0",3,"Lime Wood Planks",""
"plankWood","forestry:planks.0",4,"Chestnut Wood Planks",""
"plankWood","forestry:planks.0",5,"Wenge Wood Planks",""
"plankWood","forestry:planks.0",6,"Baobab Wood Planks",""
"plankWood","forestry:planks.0",7,"Sequoia Wood Planks",""
"plankWood","forestry:planks.0",8,"Kapok Wood Planks",""
"plankWood","forestry:planks.0",9,"Ebony Wood Planks",""
"plankWood","forestry:planks.0",10,"Mahogany Wood Planks",""
"plankWood","forestry:planks.0",11,"Balsa Wood Planks",""
"plankWood","forestry:planks.0",12,"Willow Wood Planks",""
"plankWood","forestry:planks.0",13,"Walnut Wood Planks",""
"plankWood","forestry:planks.0",14,"Greenheart Wood Planks",""
"plankWood","forestry:planks.0",15,"Cherry Wood Planks",""
"plankWood","forestry:planks.0",32767,"(WILDCARD)",""
"plankWood","forestry:planks.1",0,"Mahoe Wood Planks",""
"plankWood","forestry:planks.1",1,"Poplar Wood Planks",""
"plankWood","forestry:planks.1",2,"Palm Wood Planks",""
"plankWood","forestry:planks.1",3,"Papaya Wood Planks",""
"plankWood","forestry:planks.1",4,"Pine Wood Planks",""
"plankWood","forestry:planks.1",5,"Plum Wood Planks",""
"plankWood","forestry:planks.1",6,"Maple Wood Planks",""
"plankWood","forestry:planks.1",7,"Citrus Wood Planks",""
"plankWood","forestry:planks.1",8,"Giant Sequoia Wood Planks",""
"plankWood","forestry:planks.1",9,"Ipe Wood Planks",""
"plankWood","forestry:planks.1",10,"Padauk Wood Planks",""
"plankWood","forestry:planks.1",11,"Cocobolo Wood Planks",""
"plankWood","forestry:planks.1",12,"Zebrawood Wood Planks",""
"plankWood","forestry:planks.1",32767,"(WILDCARD)",""
"plankWood","forestry:planks.fireproof.0",0,"Larch Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",1,"Teak Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",2,"Desert Acacia Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",3,"Lime Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",4,"Chestnut Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",5,"Wenge Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",6,"Baobab Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",7,"Sequoia Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",8,"Kapok Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",9,"Ebony Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",10,"Mahogany Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",11,"Balsa Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",12,"Willow Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",13,"Walnut Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",14,"Greenheart Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",15,"Cherry Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.0",32767,"(WILDCARD)",""
"plankWood","forestry:planks.fireproof.1",0,"Mahoe Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",1,"Poplar Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",2,"Palm Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",3,"Papaya Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",4,"Pine Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",5,"Plum Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",6,"Maple Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",7,"Citrus Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",8,"Giant Sequoia Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",9,"Ipe Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",10,"Padauk Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",11,"Cocobolo Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",12,"Zebrawood Wood Planks (Fireproof)",""
"plankWood","forestry:planks.fireproof.1",32767,"(WILDCARD)",""
"plankWood","forestry:planks.vanilla.fireproof.0",0,"Oak Wood Planks (Fireproof)",""
"plankWood","forestry:planks.vanilla.fireproof.0",1,"Spruce Wood Planks (Fireproof)",""
"plankWood","forestry:planks.vanilla.fireproof.0",2,"Birch Wood Planks (Fireproof)",""
"plankWood","forestry:planks.vanilla.fireproof.0",3,"Jungle Wood Planks (Fireproof)",""
"plankWood","forestry:planks.vanilla.fireproof.0",4,"Acacia Wood Planks (Fireproof)",""
"plankWood","forestry:planks.vanilla.fireproof.0",5,"Dark Oak Wood Planks (Fireproof)",""
"plankWood","forestry:planks.vanilla.fireproof.0",32767,"(WILDCARD)",""
"plankWood","iceandfire:dreadwood_planks",0,"Dreadwood Planks",""
"plankWood","integrateddynamics:menril_planks",0,"Menril Wood Planks",""
"plankWood","minecraft:planks",0,"Oak Wood Planks",""
"plankWood","minecraft:planks",1,"Spruce Wood Planks",""
"plankWood","minecraft:planks",2,"Birch Wood Planks",""
"plankWood","minecraft:planks",3,"Jungle Wood Planks",""
"plankWood","minecraft:planks",4,"Acacia Wood Planks",""
"plankWood","minecraft:planks",5,"Dark Oak Wood Planks",""
"plankWood","minecraft:planks",32767,"(WILDCARD)",""
"plankWood","quark:vertical_planks",32767,"(WILDCARD)",""
"plankWood","randomthings:spectreplank",0,"Spectre Planks",""
"plankWood","rustic:painted_wood_black",0,"Black Painted Wood",""
"plankWood","rustic:painted_wood_blue",0,"Blue Painted Wood",""
"plankWood","rustic:painted_wood_brown",0,"Brown Painted Wood",""
"plankWood","rustic:painted_wood_cyan",0,"Cyan Painted Wood",""
"plankWood","rustic:painted_wood_gray",0,"Gray Painted Wood",""
"plankWood","rustic:painted_wood_green",0,"Green Painted Wood",""
"plankWood","rustic:painted_wood_light_blue",0,"Light Blue Painted Wood",""
"plankWood","rustic:painted_wood_lime",0,"Lime Painted Wood",""
"plankWood","rustic:painted_wood_magenta",0,"Magenta Painted Wood",""
"plankWood","rustic:painted_wood_orange",0,"Orange Painted Wood",""
"plankWood","rustic:painted_wood_pink",0,"Pink Painted Wood",""
"plankWood","rustic:painted_wood_purple",0,"Purple Painted Wood",""
"plankWood","rustic:painted_wood_red",0,"Red Painted Wood",""
"plankWood","rustic:painted_wood_silver",0,"Light Gray Painted Wood",""
"plankWood","rustic:painted_wood_white",0,"White Painted Wood",""
"plankWood","rustic:painted_wood_yellow",0,"Yellow Painted Wood",""
"plankWood","rustic:planks",0,"Olive Wood Planks",""
"plankWood","rustic:planks",1,"Ironwood Planks",""
"plankWood","thaumcraft:plank_greatwood",0,"Greatwood Planks",""
"plankWood","thaumcraft:plank_silverwood",0,"Silverwood Planks",""
"plankWood","twilightforest:canopy_planks",0,"Canopy Planks",""
"plankWood","twilightforest:dark_planks",0,"Darkwood Planks",""
"plankWood","twilightforest:mangrove_planks",0,"Mangrove Planks",""
"plankWood","twilightforest:mine_planks",0,"Minewood Planks",""
"plankWood","twilightforest:sort_planks",0,"Sortingwood Planks",""
"plankWood","twilightforest:time_planks",0,"Timewood Planks",""
"plankWood","twilightforest:tower_wood",32767,"(WILDCARD)",""
"plankWood","twilightforest:trans_planks",0,"Transwood Planks",""
"plankWood","twilightforest:twilight_oak_planks",0,"Twilight Oak Planks",""
"plantBarley","biomesoplenty:plant_1",11,"Barley",""
"plantBerrybush","biomesoplenty:plant_0",5,"Berry Bush",""
"plantBush","biomesoplenty:plant_0",2,"Bush",""
"plantCattail","biomesoplenty:double_plant",1,"Tall Cattail",""
"plantCattail","biomesoplenty:plant_1",4,"Cattail",""
"plantCloverpatch","biomesoplenty:plant_0",10,"Clover Patch",""
"plantDampgrass","biomesoplenty:plant_0",8,"Damp Grass",""
"plantDeadgrass","biomesoplenty:plant_0",13,"Dead Grass",""
"plantDeadleafpile","biomesoplenty:plant_0",12,"Dead Leaf Pile",""
"plantDesertgrass","biomesoplenty:plant_0",14,"Desert Grass",""
"plantDesertsprouts","biomesoplenty:plant_0",15,"Desert Sprouts",""
"plantDevilweed","biomesoplenty:plant_1",7,"Devilweed",""
"plantDunegrass","biomesoplenty:plant_1",0,"Dune Grass",""
"plantFlax","biomesoplenty:double_plant",0,"Flax",""
"plantKoru","biomesoplenty:plant_0",9,"Koru",""
"plantLeafpile","biomesoplenty:plant_0",11,"Leaf Pile",""
"plantMediumgrass","biomesoplenty:plant_0",1,"Medium Grass",""
"plantPoisonivy","biomesoplenty:plant_0",4,"Poison Ivy",""
"plantRafflesia","biomesoplenty:plant_1",10,"Rafflesia",""
"plantReed","biomesoplenty:plant_1",8,"Reed",""
"plantRivercane","biomesoplenty:plant_1",5,"River Cane",""
"plantRoot","biomesoplenty:plant_1",9,"Root",""
"plantShortgrass","biomesoplenty:plant_0",0,"Short Grass",""
"plantShrub","biomesoplenty:plant_0",6,"Shrub",""
"plantSpectralfern","biomesoplenty:plant_1",1,"Spectral Fern",""
"plantSprout","biomesoplenty:plant_0",3,"Sprout",""
"plantThorn","biomesoplenty:plant_1",2,"Thorns",""
"plantTinycactus","biomesoplenty:plant_1",6,"Tiny Cactus",""
"plantWheatgrass","biomesoplenty:plant_0",7,"Wheat Grass",""
"plantWildrice","biomesoplenty:plant_1",3,"Wild Rice",""
"plastic","rats:raw_plastic",0,"Raw Plastic",""
"plasticOrBottle","rats:plastic_waste",0,"Plastic Waste",""
"plasticOrGlass","rats:raw_plastic",0,"Raw Plastic",""
"plateAdvanced","nuclearcraft:part",1,"Advanced Plating",""
"plateAdvancedAlloy","ic2:crafting",3,"Advanced Alloy",""
"plateAluminium","immersiveengineering:metal",31,"Aluminium Plate",""
"plateAluminium","libvulpes:productplate",9,"Aluminum Plate",""
"plateAluminium","thermalfoundation:material",324,"Aluminum Plate",""
"plateAluminum","thermalfoundation:material",324,"Aluminum Plate",""
"plateBasic","nuclearcraft:part",0,"Basic Plating",""
"plateBoundMetal","tconevo:metal",28,"Bound Plate",""
"plateBrass","thaumcraft:plate",0,"Brass Plate",""
"plateBronze","thermalfoundation:material",355,"Bronze Plate",""
"plateCarbon","ic2:crafting",15,"Carbon Plate",""
"plateChaoticMetal","tconevo:metal",13,"Chaotic Metal Plate",""
"plateConstantan","thermalfoundation:material",356,"Constantan Plate",""
"plateCopper","thermalfoundation:material",320,"Copper Plate",""
"plateDU","nuclearcraft:part",2,"DU Plating",""
"plateDenseBronze","ic2:plate",9,"Dense Bronze Plate",""
"plateDenseCopper","ic2:plate",10,"Dense Copper Plate",""
"plateDenseGold","ic2:plate",11,"Dense Gold Plate",""
"plateDenseIron","ic2:plate",12,"Dense Iron Plate",""
"plateDenseLapis","ic2:plate",13,"Dense Lapis Lazuli Plate",""
"plateDenseLead","ic2:plate",14,"Dense Lead Plate",""
"plateDenseObsidian","ic2:plate",15,"Dense Obsidian Plate",""
"plateDenseSteel","ic2:plate",16,"Dense Steel Plate",""
"plateDenseTin","ic2:plate",17,"Dense Tin Plate",""
"plateDraconicMetal","tconevo:metal",8,"Draconic Metal Plate",""
"plateElectrum","thermalfoundation:material",353,"Electrum Plate",""
"plateElectrumFlux","redstonearsenal:material",128,"Fluxed Electrum Plate",""
"plateElite","nuclearcraft:part",3,"Elite Plating",""
"plateEnderium","thermalfoundation:material",359,"Enderium Plate",""
"plateEnergium","tconevo:metal",38,"Energium Plate",""
"plateEssenceMetal","tconevo:metal",18,"Essence-Infused Plate",""
"plateGold","thermalfoundation:material",33,"Gold Plate",""
"plateInvar","thermalfoundation:material",354,"Invar Plate",""
"plateIridium","thermalfoundation:material",327,"Iridium Plate",""
"plateIron","thaumcraft:plate",1,"Iron Plate",""
"plateIron","thermalfoundation:material",32,"Iron Plate",""
"plateLapis","ic2:plate",4,"Lapis Lazuli Plate",""
"plateLead","thermalfoundation:material",323,"Lead Plate",""
"plateLumium","thermalfoundation:material",358,"Lumium Plate",""
"plateMithril","thermalfoundation:material",328,"Mana Infused Plate",""
"plateNickel","thermalfoundation:material",325,"Nickel Plate",""
"plateObsidian","ic2:plate",6,"Obsidian Plate",""
"platePlatinum","thermalfoundation:material",326,"Platinum Plate",""
"platePrimordial","tconevo:metal",23,"Primal Metal Plate",""
"plateSentientMetal","tconevo:metal",33,"Sentient Plate",""
"plateSignalum","thermalfoundation:material",357,"Signalum Plate",""
"plateSilicon","libvulpes:productplate",3,"Silicon Plate",""
"plateSilver","thermalfoundation:material",322,"Silver Plate",""
"plateSteel","thermalfoundation:material",352,"Steel Plate",""
"plateThaumium","thaumcraft:plate",2,"Thaumium Plate",""
"plateTin","thermalfoundation:material",321,"Tin Plate",""
"plateTitanium","libvulpes:productplate",7,"Titanium Plate",""
"plateTitaniumAluminide","advancedrocketry:productplate",0,"Titanium Aluminide Plate",""
"plateTitaniumIridium","advancedrocketry:productplate",1,"Titanium Iridium Alloy Plate",""
"plateUUMatter","tconevo:metal",43,"UU-Metal Plate",""
"plateUranium","immersiveengineering:metal",35,"Uranium Plate",""
"plateVoid","thaumcraft:plate",3,"Void Metal Plate",""
"plateWyvernMetal","tconevo:metal",3,"Wyvern Metal Plate",""
"plateadvancedAlloy","ic2:crafting",3,"Advanced Alloy",""
"podzol","minecraft:dirt",2,"Podzol",""
"powderBlaze","minecraft:blaze_powder",0,"Blaze Powder",""
"powderMana","botania:manaresource",23,"Mana Powder",""
"powderMilk","ic2:dust",33,"Milk Powder",""
"pressurePlateWood","minecraft:wooden_pressure_plate",0,"Oak Pressure Plate",""
"pressurePlateWood","quark:acacia_pressure_plate",0,"Acacia Pressure Plate",""
"pressurePlateWood","quark:birch_pressure_plate",0,"Birch Pressure Plate",""
"pressurePlateWood","quark:dark_oak_pressure_plate",0,"Dark Oak Pressure Plate",""
"pressurePlateWood","quark:jungle_pressure_plate",0,"Jungle Pressure Plate",""
"pressurePlateWood","quark:spruce_pressure_plate",0,"Spruce Pressure Plate",""
"pressurePlateWood","twilightforest:canopy_plate",0,"Canopy Pressure Plate",""
"pressurePlateWood","twilightforest:dark_plate",0,"Darkwood Pressure Plate",""
"pressurePlateWood","twilightforest:mangrove_plate",0,"Mangrove Pressure Plate",""
"pressurePlateWood","twilightforest:mine_plate",0,"Minewood Pressure Plate",""
"pressurePlateWood","twilightforest:sort_plate",0,"Sortingwood Pressure Plate",""
"pressurePlateWood","twilightforest:time_plate",0,"Timewood Pressure Plate",""
"pressurePlateWood","twilightforest:trans_plate",0,"Transwood Pressure Plate",""
"pressurePlateWood","twilightforest:twilight_oak_plate",0,"Twilight Oak Pressure Plate",""
"primeMeatCooked","animania:cooked_prime_bacon",0,"Roast Prime Bacon",""
"primeMeatCooked","animania:cooked_prime_beef",0,"Roast Prime Beef",""
"primeMeatCooked","animania:cooked_prime_chevon",0,"Roast Prime Chevon",""
"primeMeatCooked","animania:cooked_prime_chicken",0,"Roast Prime Chicken",""
"primeMeatCooked","animania:cooked_prime_mutton",0,"Roast Prime Mutton",""
"primeMeatCooked","animania:cooked_prime_peacock",0,"Roast Prime Peacock",""
"primeMeatCooked","animania:cooked_prime_pork",0,"Roast Prime Pork",""
"primeMeatCooked","animania:cooked_prime_rabbit",0,"Roast Prime Rabbit",""
"primeMeatCooked","animania:cooked_prime_steak",0,"Roast Prime Steak",""
"primeMeatRaw","animania:raw_prime_bacon",0,"Raw Prime Bacon",""
"primeMeatRaw","animania:raw_prime_beef",0,"Raw Prime Beef",""
"primeMeatRaw","animania:raw_prime_chevon",0,"Raw Prime Chevon",""
"primeMeatRaw","animania:raw_prime_chicken",0,"Raw Prime Chicken",""
"primeMeatRaw","animania:raw_prime_mutton",0,"Raw Prime Mutton",""
"primeMeatRaw","animania:raw_prime_peacock",0,"Raw Prime Peacock",""
"primeMeatRaw","animania:raw_prime_pork",0,"Raw Prime Pork",""
"primeMeatRaw","animania:raw_prime_rabbit",0,"Raw Prime Rabbit",""
"primeMeatRaw","animania:raw_prime_steak",0,"Raw Prime Steak",""
"prismarine","chisel:prismarine",0,"Prismarine",""
"prismarine","chisel:prismarine",1,"Prismarine",""
"prismarine","chisel:prismarine",2,"Prismarine",""
"prismarine","chisel:prismarine",3,"Prismarine",""
"prismarine","chisel:prismarine",4,"Prismarine",""
"prismarine","chisel:prismarine",5,"Prismarine",""
"prismarine","chisel:prismarine",6,"Prismarine",""
"prismarine","chisel:prismarine",7,"Prismarine",""
"prismarine","chisel:prismarine",8,"Prismarine",""
"prismarine","chisel:prismarine",9,"Prismarine",""
"prismarine","chisel:prismarine",10,"Prismarine",""
"prismarine","chisel:prismarine",11,"Prismarine",""
"prismarine","chisel:prismarine",12,"Prismarine",""
"prismarine","chisel:prismarine",13,"Prismarine",""
"prismarine","chisel:prismarine",14,"Prismarine",""
