"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:imitationcrabsticksitem",13052,0,"false","Imitation Crab Sticks",6,1.2,"foodImitationcrabsticks"
"Pam's HarvestCraft","harvestcraft:ironbrewitem",12857,0,"false","Iron Brew",9,1.2,"foodIronbrew"
"Pam's HarvestCraft","harvestcraft:jackfruititem",12121,0,"false","Jackfruit",1,0.6,"cropJackfruit,listAllveggie"
"Pam's HarvestCraft","harvestcraft:jaffaitem",12551,0,"false","Jaffa",6,1.2,"foodJaffa"
"Pam's HarvestCraft","harvestcraft:jambalayaitem",13157,0,"false","Jambalaya",13,1.2,"foodJambalaya"
"Pam's HarvestCraft","harvestcraft:jamrollitem",12815,0,"false","Jam Roll",4,1.2,"foodJamroll"
"Pam's HarvestCraft","harvestcraft:jelliedeelitem",12979,0,"false","Jellied Eel",5,1.2,"foodJelliedeel"
"Pam's HarvestCraft","harvestcraft:jellybeansitem",12548,0,"false","Jellybeans",3,1.2,"foodJellybeans"
"Pam's HarvestCraft","harvestcraft:jellydonutitem",12542,0,"false","Jelly Donut",6,1.2,"foodJellydonut"
"Pam's HarvestCraft","harvestcraft:jellyfishrawitem",13219,0,"false","Raw Jellyfish",1,0.6,"foodJellyfishraw"
"Pam's HarvestCraft","harvestcraft:jicamaitem",12075,0,"false","Jicama",1,0.6,"cropJicama,listAllveggie"
"Pam's HarvestCraft","harvestcraft:juniperberryitem",12097,0,"false","Juniperberry",1,0.6,"cropJuniperberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:juteitem",12077,0,"false","Jute",1,0.6,"cropJute,listAllfiber"
"Pam's HarvestCraft","harvestcraft:kalechipsitem",12980,0,"false","Kale Chips",2,1.2,"foodKalechips"
"Pam's HarvestCraft","harvestcraft:kaleitem",12055,0,"false","Kale",1,0.6,"cropKale,listAllgreenveggie"
"Pam's HarvestCraft","harvestcraft:kenafitem",12079,0,"false","Kenaf",1,0.6,"cropKenaf,listAllfiber"
"Pam's HarvestCraft","harvestcraft:keylimepieitem",12528,0,"false","Keylime Pie",6,1.2,"foodKeylimepie"
"Pam's HarvestCraft","harvestcraft:kimchiitem",12782,0,"false","Kimchi",5,1.2,"foodKimchi"
"Pam's HarvestCraft","harvestcraft:kiwiitem",12039,0,"false","Kiwi",1,0.6,"cropKiwi,listAllfruit"
"Pam's HarvestCraft","harvestcraft:kiwijellyitem",12606,0,"false","Kiwi Jelly",2,1.2,"foodKiwijelly"
"Pam's HarvestCraft","harvestcraft:kiwijellysandwichitem",12607,0,"false","Kiwi Jelly Sandwich",6,1.2,"foodKiwijellysandwich"
"Pam's HarvestCraft","harvestcraft:kiwijuiceitem",12333,0,"false","Kiwi Juice",2,1.2,"foodKiwijuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:kiwismoothieitem",12570,0,"false","Kiwi Smoothie",3,1.2,"foodKiwismoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:kiwiyogurtitem",12571,0,"false","Kiwi Yogurt",2,1.2,"foodKiwiyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:kohlrabiitem",12081,0,"false","Kohlrabi",1,0.6,"cropKohlrabi,listAllveggie"
"Pam's HarvestCraft","harvestcraft:kohlundpinkelitem",13152,0,"false","Kohl und Pinkel",14,1.2,"foodKohlundpinkel"
"Pam's HarvestCraft","harvestcraft:koreandinneritem",13183,0,"false","Korean Dinner",24,1.2,"foodKoreandinner"
"Pam's HarvestCraft","harvestcraft:kungpaochickenitem",12830,0,"false","Kung Pao Chicken",6,1.2,"foodKungpaochicken"
"Pam's HarvestCraft","harvestcraft:lambbarleysoupitem",12647,0,"false","Lamb Barley Soup",7,1.2,"foodLambbarleysoup"
"Pam's HarvestCraft","harvestcraft:lambkebabitem",12717,0,"false","Lamb Kebab",5,1.2,"foodLambkebab"
"Pam's HarvestCraft","harvestcraft:lambwithmintsauceitem",12760,0,"false","Lamb with Mint Sauce",6,1.2,"foodLambwithmintsauce"
"Pam's HarvestCraft","harvestcraft:lasagnaitem",12858,0,"false","Lasagna",6,1.2,"foodLasagna"
"Pam's HarvestCraft","harvestcraft:lavendershortbreaditem",12699,0,"false","Lavender Shortbread",4,1.2,"foodLavendershortbread"
"Pam's HarvestCraft","harvestcraft:leafychickensandwichitem",12391,0,"false","Leafy Chicken Sandwich",7,1.2,"foodLeafychickensandwich"
"Pam's HarvestCraft","harvestcraft:leafyfishsandwichitem",12392,0,"false","Leafy Fish Sandwich",7,1.2,"foodLeafyfishsandwich"
"Pam's HarvestCraft","harvestcraft:leekbaconsoupitem",12652,0,"false","Leek Bacon Soup",5,1.2,"foodLeekbaconsoup"
"Pam's HarvestCraft","harvestcraft:leekitem",12001,0,"false","Leek",1,0.6,"cropLeek,listAllveggie"
"Pam's HarvestCraft","harvestcraft:lemonaideitem",12439,0,"false","Lemonade",3,1.2,"foodLemonaide"
"Pam's HarvestCraft","harvestcraft:lemonbaritem",12440,0,"false","Lemon Bar",5,1.2,"foodLemonbar"
"Pam's HarvestCraft","harvestcraft:lemonchickenitem",12445,0,"false","Lemon Chicken",5,1.2,"foodLemonchicken"
"Pam's HarvestCraft","harvestcraft:lemoncupcakeitem",13000,0,"false","Lemon Cupcake",8,1.2,"foodLemoncupcake"
"Pam's HarvestCraft","harvestcraft:lemondrizzlecakeitem",12859,0,"false","Lemon Drizzle Cake",7,1.2,"foodCake,foodLemondrizzlecake"
"Pam's HarvestCraft","harvestcraft:lemonitem",12129,0,"false","Lemon",1,0.6,"cropLemon,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:lemonjellyitem",12608,0,"false","Lemon Jelly",2,1.2,"foodLemonjelly"
"Pam's HarvestCraft","harvestcraft:lemonjellysandwichitem",12609,0,"false","Lemon Jelly Sandwich",6,1.2,"foodLemonjellysandwich"
"Pam's HarvestCraft","harvestcraft:lemonlimesodaitem",12635,0,"false","Lemon-Lime Soda",5,1.2,"foodLemonlimesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:lemonmeringueitem",12443,0,"false","Lemon Meringue",6,1.2,"foodLemonmeringue"
"Pam's HarvestCraft","harvestcraft:lemonsmoothieitem",12442,0,"false","Lemon Smoothie",3,1.2,"foodLemonsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:lemonyogurtitem",12555,0,"false","Lemon Yogurt",2,1.2,"foodLemonyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:lentilitem",12083,0,"false","Lentils",1,0.6,"cropLentil,listAllveggie"
"Pam's HarvestCraft","harvestcraft:lettuceitem",12003,0,"false","Lettuce",1,0.6,"cropLettuce,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:limeitem",12173,0,"false","Lime",1,0.6,"cropLime,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:limejellyitem",12610,0,"false","Lime Jelly",2,1.2,"foodLimejelly"
"Pam's HarvestCraft","harvestcraft:limejellysandwichitem",12611,0,"false","Lime Jelly Sandwich",6,1.2,"foodLimejellysandwich"
"Pam's HarvestCraft","harvestcraft:limejuiceitem",12328,0,"false","Lime Juice",2,1.2,"foodLimejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:limesmoothieitem",12529,0,"false","Lime Smoothie",3,1.2,"foodLimesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:limeyogurtitem",12530,0,"false","Lime Yogurt",2,1.2,"foodLimeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:liverandonionsitem",12889,0,"false","Liver and Onions",4,1.2,"foodLiverandonions"
"Pam's HarvestCraft","harvestcraft:loadedbakedpotatoitem",12347,0,"false","Loaded Baked Potato",8,1.2,"foodLoadedbakedpotato"
"Pam's HarvestCraft","harvestcraft:lycheeitem",12209,0,"false","Lychee",1,0.6,"cropLychee,listAllfruit"
"Pam's HarvestCraft","harvestcraft:lycheeteaitem",13029,0,"false","Lychee Tea",3,1.2,"foodLycheetea"
"Pam's HarvestCraft","harvestcraft:mangochutneyitem",12821,0,"false","Mango Chutney",4,1.2,"foodMangochutney"
"Pam's HarvestCraft","harvestcraft:mangoitem",12197,0,"false","Mango",1,0.6,"cropMango,listAllfruit"
"Pam's HarvestCraft","harvestcraft:mangojellyitem",12612,0,"false","Mango Jelly",2,1.2,"foodMangojelly"
"Pam's HarvestCraft","harvestcraft:mangojellysandwichitem",12613,0,"false","Mango Jelly Sandwich",6,1.2,"foodMangojellysandwich"
"Pam's HarvestCraft","harvestcraft:mangojuiceitem",12329,0,"false","Mango Juice",2,1.2,"foodMangojuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:mangosmoothieitem",12531,0,"false","Mango Smoothie",3,1.2,"foodMangosmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:mangoyogurtitem",12532,0,"false","Mango Yogurt",2,1.2,"foodMangoyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:manjuuitem",12702,0,"false","Manjū",3,1.2,"foodManjuu"
"Pam's HarvestCraft","harvestcraft:maplecandiedbaconitem",12693,0,"false","Maple Candied Bacon",3,1.2,"foodMaplecandiedbacon"
"Pam's HarvestCraft","harvestcraft:mapleoatmealitem",12690,0,"false","Maple Oatmeal",2,1.2,"foodMapleoatmeal"
"Pam's HarvestCraft","harvestcraft:maplesausageitem",12689,0,"false","Maple Sausage",4,1.2,"foodMaplesausage"
"Pam's HarvestCraft","harvestcraft:maplesyrupitem",12233,0,"false","Maple Syrup",1,0.6,"cropMaplesyrup"
"Pam's HarvestCraft","harvestcraft:maplesyruppancakesitem",12687,0,"false","Maple Syrup Pancakes",7,1.2,"foodMaplesyruppancakes"
"Pam's HarvestCraft","harvestcraft:maplesyrupwafflesitem",12688,0,"false","Maple Syrup Waffles",7,1.2,"foodMaplesyrupwaffles"
"Pam's HarvestCraft","harvestcraft:marinatedcucumbersitem",12420,0,"false","Marinated Cucumbers",5,1.2,"foodMarinatedcucumbers"
"Pam's HarvestCraft","harvestcraft:marshmellowchicksitem",13065,0,"false","Marshmellow Chicks",6,1.2,"foodMarshmellowchicks"
"Pam's HarvestCraft","harvestcraft:marshmellowsitem",12538,0,"false","Marshmallows",4,1.2,"foodMarshmellows"
"Pam's HarvestCraft","harvestcraft:marzipanitem",12822,0,"false","Marzipan",3,1.2,"foodMarzipan"
"Pam's HarvestCraft","harvestcraft:mashedpotatoeschickenbiscuititem",13147,0,"false","Mashed Potatoes and Chicken Biscuit",12,1.2,"foodMashedpotatoeschickenbiscuit"
"Pam's HarvestCraft","harvestcraft:mashedpotatoesitem",12348,0,"false","Mashed Potatoes",5,1.2,"foodMashedpotatoes"
"Pam's HarvestCraft","harvestcraft:mashedsweetpotatoesitem",12470,0,"false","Mashed Sweet Potatoes",3,1.2,"foodMashedsweetpotatoes"
"Pam's HarvestCraft","harvestcraft:mcpamitem",13165,0,"false","McPam",16,1.2,"foodMcpam"
"Pam's HarvestCraft","harvestcraft:meatfeastpizzaitem",13181,0,"false","Meat Feast Pizza",24,1.2,"foodMeatfeastpizza"
"Pam's HarvestCraft","harvestcraft:meatloafitem",12860,0,"false","Meatloaf",8,1.2,"foodMeatloaf"
"Pam's HarvestCraft","harvestcraft:meatloafsandwichitem",13146,0,"false","Meatloaf Sandwich",12,1.2,"foodMeatloafsandwich"
"Pam's HarvestCraft","harvestcraft:meatpieitem",13108,0,"false","Meat Pie",10,1.2,"foodMeatpie"
"Pam's HarvestCraft","harvestcraft:meatystewitem",12587,0,"false","Meaty Stew",5,1.2,"foodMeatystew"
"Pam's HarvestCraft","harvestcraft:meatystirfryitem",12935,0,"false","Meaty Stirfry",6,1.2,"foodMeatystirfry"
"Pam's HarvestCraft","harvestcraft:meesuaitem",12963,0,"false","Mee Sua",8,1.2,"foodMeesua"
"Pam's HarvestCraft","harvestcraft:melonjuiceitem",12318,0,"false","Melon Juice",2,1.2,"foodMelonjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:melonsmoothieitem",12343,0,"false","Melon Smoothie",3,1.2,"foodMelonsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:melonyogurtitem",12569,0,"false","Melon Yogurt",2,1.2,"foodMelonyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:meringuebombeitem",13021,0,"false","Meringue Bombe",9,1.2,"foodMeringuebombe"
"Pam's HarvestCraft","harvestcraft:meringuebrownieitem",13022,0,"false","Meringue Brownie",5,1.2,"foodMeringuebrownie"
"Pam's HarvestCraft","harvestcraft:meringuecookieitem",13023,0,"false","Meringue Cookie",6,1.2,"foodMeringuecookie"
"Pam's HarvestCraft","harvestcraft:meringuerouladeitem",13024,0,"false","Meringue Roulade",5,1.2,"foodMeringueroulade"
"Pam's HarvestCraft","harvestcraft:merveilleuxitem",13025,0,"false","Merveilleux",3,1.2,"foodMerveilleux"
"Pam's HarvestCraft","harvestcraft:mettbrotchenitem",12953,0,"false","Mettbrötchen",8,1.2,"foodMettbrotchen"
"Pam's HarvestCraft","harvestcraft:milletitem",12085,0,"false","Millet",1,0.6,"cropMillet,listAllgrain"
"Pam's HarvestCraft","harvestcraft:mincepieitem",12740,0,"false","Mince Pie",9,1.2,"foodMincepie"
"Pam's HarvestCraft","harvestcraft:minerstewitem",13185,0,"false","Miner's Stew",25,1.2,"foodMinerstew"
"Pam's HarvestCraft","harvestcraft:mintchocolatechipicecreamitem",12640,0,"false","Mint Chocolate Chip Ice Cream",5,1.2,"foodMintchocolatechipicecream,listAllicecream"
"Pam's HarvestCraft","harvestcraft:mintcupcakeitem",13002,0,"false","Mint Cupcake",8,1.2,"foodMintcupcake"
"Pam's HarvestCraft","harvestcraft:misopasteitem",13053,0,"false","Miso Paste",1,1.2,"foodMisopaste"
"Pam's HarvestCraft","harvestcraft:misosoupitem",12900,0,"false","Miso Soup",3,1.2,"foodMisosoup"
"Pam's HarvestCraft","harvestcraft:mixedsaladitem",12588,0,"false","Mixed Salad",6,1.2,"foodMixedsalad"
"Pam's HarvestCraft","harvestcraft:mobsoupitem",13140,0,"false","Mob Soup",11,1.2,"foodMobsoup"
"Pam's HarvestCraft","harvestcraft:mochaicecreamitem",12460,0,"false","Mocha Ice Cream",5,1.2,"foodMochaicecream,listAllicecream"
"Pam's HarvestCraft","harvestcraft:mochicakeitem",13043,0,"false","Mochi Cake",7,1.2,"foodMochicake"
"Pam's HarvestCraft","harvestcraft:mochidessertitem",13044,0,"false","Mochi Dessert",6,1.2,"foodMochidessert"
"Pam's HarvestCraft","harvestcraft:mochiitem",12783,0,"false","Mochi",3,1.2,"foodMochi"
"Pam's HarvestCraft","harvestcraft:monsterfrieddumplingsitem",12903,0,"false","Monster Fried Dumplings",6,1.2,"foodMonsterfrieddumplings"
"Pam's HarvestCraft","harvestcraft:montecristosandwichitem",13139,0,"false","Monte Cristo Sandwich",11,1.2,"foodMontecristosandwich"
"Pam's HarvestCraft","harvestcraft:mozzerellasticksitem",12892,0,"false","Mozzerella Sticks",6,1.2,"foodMozzerellasticks"
"Pam's HarvestCraft","harvestcraft:mudfishrawitem",13220,0,"false","Raw Mudfish",1,0.6,"foodMudfishraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:mulberryitem",12087,0,"false","Mulberry",1,0.6,"cropMulberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:museliitem",12784,0,"false","Muesli",6,1.2,"foodMuseli"
"Pam's HarvestCraft","harvestcraft:mushroomketchupitem",13028,0,"false","Mushroom Ketchup",1,1.2,"foodMushroomketchup"
"Pam's HarvestCraft","harvestcraft:mushroomketchupomeletitem",13027,0,"false","Mushroom Ketchup Omelet",3,1.2,"foodMushroomketchupomelet"
"Pam's HarvestCraft","harvestcraft:mushroomlasagnaitem",12861,0,"false","Mushroom Lasagna",7,1.2,"foodMushroomlasagna"
"Pam's HarvestCraft","harvestcraft:mushroomrisottoitem",12423,0,"false","Mushroom Risotto",5,1.2,"foodMushroomrisotto"
"Pam's HarvestCraft","harvestcraft:mushroomsteakitem",12950,0,"false","Mushroom Steak",6,1.2,"foodMushroomsteak"
"Pam's HarvestCraft","harvestcraft:musselcookeditem",12862,0,"false","Cooked Mussel",2,1.2,"foodMusselcooked"
"Pam's HarvestCraft","harvestcraft:musselrawitem",13234,0,"false","Raw Mussel",1,0.6,"foodMusselraw"
"Pam's HarvestCraft","harvestcraft:mustardseedsitem",11995,0,"false","Mustard Seeds",1,0.6,"cropMustard,listAllspice"
"Pam's HarvestCraft","harvestcraft:musubiitem",13051,0,"false","Musubi",4,1.2,"foodMusubi"
"Pam's HarvestCraft","harvestcraft:naanitem",12785,0,"false","Naan",5,1.2,"foodNaan"
"Pam's HarvestCraft","harvestcraft:nachoesitem",12400,0,"false","Nachos",5,1.2,"foodNachoes"
"Pam's HarvestCraft","harvestcraft:neapolitanicecreamitem",12764,0,"false","Neapolitan Ice Cream",4,1.2,"foodNeapolitanicecream,listAllicecream"
"Pam's HarvestCraft","harvestcraft:netherstartoastitem",13168,0,"false","Nether Star on Toast",16,1.2,"foodNetherstartoast,foodNutrients5"
"Pam's HarvestCraft","harvestcraft:netherwingsitem",12863,0,"false","Nether Wings",9,1.2,"foodNetherwings"
"Pam's HarvestCraft","harvestcraft:nopalessaladitem",13015,0,"false","Nopales Salad",6,1.2,"foodNopalessalad"
"Pam's HarvestCraft","harvestcraft:nutellaitem",12718,0,"false","Nutella",2,1.2,"foodNutella"
"Pam's HarvestCraft","harvestcraft:nutmegitem",12221,0,"false","Nutmeg",1,0.6,"cropNutmeg"
"Pam's HarvestCraft","harvestcraft:oatsitem",11949,0,"false","Oats",1,0.6,"cropOats,listAllgrain"
"Pam's HarvestCraft","harvestcraft:octopuscookeditem",12726,0,"false","Cooked Octopus",2,1.2,"foodOctopuscooked"
"Pam's HarvestCraft","harvestcraft:octopusrawitem",13221,0,"false","Raw Octopus",1,0.6,"foodOctopusraw"
"Pam's HarvestCraft","harvestcraft:okrachipsitem",12786,0,"false","Okra Chips",3,1.2,"foodOkrachips"
"Pam's HarvestCraft","harvestcraft:okracreoleitem",12787,0,"false","Okra Creole",6,1.2,"foodOkracreole"
"Pam's HarvestCraft","harvestcraft:okraitem",12027,0,"false","Okra",1,0.6,"cropOkra,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:oldworldveggiesoupitem",12644,0,"false","Old World Veggie Soup",5,1.2,"foodOldworldveggiesoup"
"Pam's HarvestCraft","harvestcraft:oliveitem",12135,0,"false","Olive",1,0.6,"cropOlive"
"Pam's HarvestCraft","harvestcraft:omeletitem",12434,0,"false","Omelet",4,1.2,"foodOmelet"
"Pam's HarvestCraft","harvestcraft:omuriceitem",12919,0,"false","Omurice",8,1.2,"foodOmurice"
"Pam's HarvestCraft","harvestcraft:onigiriitem",12901,0,"false","Onigiri",3,1.2,"foodOnigiri"
"Pam's HarvestCraft","harvestcraft:onionhamburgeritem",12741,0,"false","Onion Hamburger",8,1.2,"foodOnionhamburger"
"Pam's HarvestCraft","harvestcraft:onionitem",11967,0,"false","Onion",1,0.6,"cropOnion,listAllveggie"
"Pam's HarvestCraft","harvestcraft:onionsoupitem",13135,0,"false","Onion Soup",11,1.2,"foodOnionsoup"
"Pam's HarvestCraft","harvestcraft:orangechickenitem",12522,0,"false","Orange Chicken",6,1.2,"foodOrangechicken"
"Pam's HarvestCraft","harvestcraft:orangeduckitem",12937,0,"false","Orange Duck",7,1.2,"foodOrangeduck"
"Pam's HarvestCraft","harvestcraft:orangeitem",12203,0,"false","Orange",1,0.6,"cropOrange,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:orangejellyitem",12614,0,"false","Orange Jelly",2,1.2,"foodOrangejelly"
"Pam's HarvestCraft","harvestcraft:orangejellysandwichitem",12615,0,"false","Orange Jelly Sandwich",6,1.2,"foodOrangejellysandwich"
"Pam's HarvestCraft","harvestcraft:orangejuiceitem",12326,0,"false","Orange Juice",2,1.2,"foodOrangejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:orangesmoothieitem",12523,0,"false","Orange Smoothie",3,1.2,"foodOrangesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:orangesodaitem",12636,0,"false","Orange Soda",4,1.2,"foodOrangesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:orangeyogurtitem",12524,0,"false","Orange Yogurt",2,1.2,"foodOrangeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:ovenroastedcaulifloweritem",12651,0,"false","Oven Roasted Cauliflower",4,1.2,"foodOvenroastedcauliflower"
"Pam's HarvestCraft","harvestcraft:oystercookeditem",12731,0,"false","Cooked Oyster",2,1.2,"foodOystercooked"
"Pam's HarvestCraft","harvestcraft:oysterrawitem",13236,0,"false","Raw Oyster",1,0.6,"foodOysterraw"
"Pam's HarvestCraft","harvestcraft:oystersauceitem",12964,0,"false","Oyster Sauce",4,1.2,"foodOystersauce"
"Pam's HarvestCraft","harvestcraft:padthaiitem",12981,0,"false","Pad Thai",8,1.2,"foodPadthai"
"Pam's HarvestCraft","harvestcraft:pambitsboxitem",13007,0,"false","Pam Bits Box",8,1.2,"foodPambitsbox"
"Pam's HarvestCraft","harvestcraft:pancakesitem",12449,0,"false","Pancakes",4,1.2,"foodPancakes"
"Pam's HarvestCraft","harvestcraft:paneeritem",12819,0,"false","Paneer",1,1.2,"foodPaneer"
"Pam's HarvestCraft","harvestcraft:paneertikkamasalaitem",12823,0,"false","Paneer Tikka Masala",9,1.2,"foodPaneertikkamasala"
"Pam's HarvestCraft","harvestcraft:papayaitem",12103,0,"false","Papaya",1,0.6,"cropPapaya,listAllfruit"
"Pam's HarvestCraft","harvestcraft:papayajellyitem",12616,0,"false","Papaya Jelly",2,1.2,"foodPapayajelly"
"Pam's HarvestCraft","harvestcraft:papayajellysandwichitem",12617,0,"false","Papaya Jelly Sandwich",6,1.2,"foodPapayajellysandwich"
"Pam's HarvestCraft","harvestcraft:papayajuiceitem",12324,0,"false","Papaya Juice",2,1.2,"foodPapayajuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:papayasmoothieitem",12503,0,"false","Papaya Smoothie",3,1.2,"foodPapayasmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:papayayogurtitem",12504,0,"false","Papaya Yogurt",2,1.2,"foodPapayayogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:paradiseburgeritem",13169,0,"false","Paradise Burger",16,1.2,"foodParadiseburger"
"Pam's HarvestCraft","harvestcraft:parsnipitem",11969,0,"false","Parsnip",1,0.6,"cropParsnip,listAllrootveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:passionfruititem",12124,0,"false","Passion Fruit",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:pastagardeniaitem",12909,0,"false","Pasta Gardenia",6,1.2,"foodPastagardenia"
"Pam's HarvestCraft","harvestcraft:patreonpieitem",13113,0,"false","Patreon Pie",10,1.2,"foodPatreonpie"
"Pam's HarvestCraft","harvestcraft:pawpawitem",12191,0,"false","Pawpaw",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:pbandjitem",12410,0,"false","PB&J",6,1.2,"foodPbandj"
"Pam's HarvestCraft","harvestcraft:peaandhamsoupitem",12824,0,"false","Pea and Ham Soup",7,1.2,"foodPeaandhamsoup"
"Pam's HarvestCraft","harvestcraft:peachcobbleritem",12525,0,"false","Peach Cobbler",5,1.2,"foodPeachcobbler"
"Pam's HarvestCraft","harvestcraft:peachesandcreamoatmealitem",12691,0,"false","Peaches and Cream Oatmeal",3,1.2,"foodPeachesandcreamoatmeal"
"Pam's HarvestCraft","harvestcraft:peachitem",12185,0,"false","Peach",1,0.6,"cropPeach,listAllfruit"
"Pam's HarvestCraft","harvestcraft:peachjellyitem",12618,0,"false","Peach Jelly",2,1.2,"foodPeachjelly"
"Pam's HarvestCraft","harvestcraft:peachjellysandwichitem",12619,0,"false","Peach Jelly Sandwich",6,1.2,"foodPeachjellysandwich"
"Pam's HarvestCraft","harvestcraft:peachjuiceitem",12327,0,"false","Peach Juice",2,1.2,"foodPeachjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:peachsmoothieitem",12526,0,"false","Peach Smoothie",3,1.2,"foodPeachsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:peachyogurtitem",12527,0,"false","Peach Yogurt",2,1.2,"foodPeachyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:peanutbutterbananasandwichitem",12982,0,"false","Peanut Butter and Banana Sandwich",5,1.2,"foodPeanutbutterbananasandwich"
"Pam's HarvestCraft","harvestcraft:peanutbuttercookiesitem",12411,0,"false","Peanut Butter Cookies",5,1.2,"foodPeanutbuttercookies,listAllcookie"
"Pam's HarvestCraft","harvestcraft:peanutbuttercupcakeitem",12999,0,"false","Peanut Butter Cupcake",8,1.2,"foodPeanutbuttercupcake"
"Pam's HarvestCraft","harvestcraft:peanutbuttercupitem",12983,0,"false","Peanut Butter Cup",3,1.2,"foodPeanutbuttercup"
"Pam's HarvestCraft","harvestcraft:peanutbutteritem",12408,0,"false","Peanut Butter",1,1.2,"foodPeanutbutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:peanutitem",11971,0,"false","Peanut",1,0.6,"cropPeanut,listAllnut"
"Pam's HarvestCraft","harvestcraft:peanutsoupitem",13036,0,"false","Peanut Soup",5,1.2,"foodPeanutsoup"
"Pam's HarvestCraft","harvestcraft:pearitem",12132,0,"false","Pear",1,0.6,"cropPear,listAllfruit"
"Pam's HarvestCraft","harvestcraft:pearjellyitem",12806,0,"false","Pear Jelly",2,1.2,"foodPearjelly"
"Pam's HarvestCraft","harvestcraft:pearjellysandwichitem",12807,0,"false","Pear Jelly Sandwich",6,1.2,"foodPearjellysandwich"
"Pam's HarvestCraft","harvestcraft:pearjuiceitem",12337,0,"false","Pear Juice",2,1.2,"foodPearjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:pearsmoothieitem",12805,0,"false","Pear Smoothie",3,1.2,"foodPearsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:pearyogurtitem",12512,0,"false","Pear Yogurt",2,1.2,"foodPearyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:peasandceleryitem",12492,0,"false","Peas and Celery",4,1.2,"foodPeasandcelery"
"Pam's HarvestCraft","harvestcraft:peasitem",12029,0,"false","Peas",1,0.6,"cropPeas,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:pecanitem",12164,0,"false","Pecan",1,0.6,"cropPecan,listAllnut"
"Pam's HarvestCraft","harvestcraft:pecanpieitem",12678,0,"false","Pecan Pie",7,1.2,"foodPecanpie"
"Pam's HarvestCraft","harvestcraft:pekingduckitem",12938,0,"false","Peking Duck",7,1.2,"foodPekingduck"
"Pam's HarvestCraft","harvestcraft:pemmicanitem",12920,0,"false","Pemmican",6,1.2,"foodPemmican"
"Pam's HarvestCraft","harvestcraft:peppercornitem",12176,0,"false","Peppercorn",1,0.6,"cropPeppercorn"
"Pam's HarvestCraft","harvestcraft:pepperjellyandcrackersitem",12914,0,"false","Pepper Jelly and Crackers",8,1.2,"foodPepperjellyandcrackers"
"Pam's HarvestCraft","harvestcraft:pepperjellyitem",12913,0,"false","Pepper Jelly",2,1.2,"foodPepperjelly"
"Pam's HarvestCraft","harvestcraft:peppermintitem",12579,0,"false","Peppermint",2,1.2,"foodPeppermint"
"Pam's HarvestCraft","harvestcraft:pepperoniitem",12742,0,"false","Pepperoni",5,1.2,"foodPepperoni"
