+----------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+----------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                 |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                         |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                       |
| *** ALSO ***                                                                                                                                                                                                                                    |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                       |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                        |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                       |
+----------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+----------------------------------------------------------------------------+
| Mod name             | Registry name                                   | Item ID | Meta/dmg | Subtypes | Display name                        | Hunger | Saturation | Ore Dict keys                                                              |
| Pam's HarvestCraft   | harvestcraft:ricesoupitem                       |   11389 |        0 |    false | Rice Soup                           |      3 |        1.2 | foodRicesoup                                                               |
| Pam's HarvestCraft   | harvestcraft:rivermudcakeitem                   |   12098 |        0 |    false | River Mud Cake                      |     11 |        1.2 | foodRivermudcake                                                           |
| Pam's HarvestCraft   | harvestcraft:roastchickenitem                   |   11724 |        0 |    false | Roast Chicken                       |      4 |        1.2 | foodRoastchicken                                                           |
| Pam's HarvestCraft   | harvestcraft:roastedchestnutitem                |   11627 |        0 |    false | Roasted Chestnut                    |      2 |        1.2 | foodRoastedchestnut                                                        |
| Pam's HarvestCraft   | harvestcraft:roastedpumpkinseedsitem            |   11277 |        0 |    false | Roasted Pumpkin Seeds               |      1 |        1.2 | foodRoastedpumpkinseeds                                                    |
| Pam's HarvestCraft   | harvestcraft:roastedrootveggiemedleyitem        |   11444 |        0 |    false | Roasted Root Veggie Medley          |      4 |        1.2 | foodRoastedrootveggiemedley                                                |
| Pam's HarvestCraft   | harvestcraft:roastpotatoesitem                  |   11725 |        0 |    false | Roast Potatoes                      |      3 |        1.2 | foodRoastpotatoes                                                          |
| Pam's HarvestCraft   | harvestcraft:rootbeerfloatitem                  |   12029 |        0 |    false | Root Beer Float                     |      6 |        1.2 | foodRootbeerfloat                                                          |
| Pam's HarvestCraft   | harvestcraft:rootbeersodaitem                   |   11605 |        0 |    false | Root Beer                           |      3 |        1.2 | foodRootbeersoda,listAllsoda                                               |
| Pam's HarvestCraft   | harvestcraft:rosepetalteaitem                   |   11958 |        0 |    false | Rose Petal Tea                      |      2 |        1.2 | foodRosepetaltea                                                           |
| Pam's HarvestCraft   | harvestcraft:rutabagaitem                       |   10943 |        0 |    false | Rutabaga                            |      1 |        0.6 | cropRutabaga,listAllrootveggie,listAllveggie                               |
| Pam's HarvestCraft   | harvestcraft:ryeitem                            |   10919 |        0 |    false | Rye                                 |      1 |        0.6 | cropRye,listAllgrain                                                       |
| Pam's HarvestCraft   | harvestcraft:salisburysteakitem                 |   12139 |        0 |    false | Salisbury Steak                     |     17 |        1.2 | foodSalisburysteak                                                         |
| Pam's HarvestCraft   | harvestcraft:salmononigiriitem                  |   12014 |        0 |    false | Salmon Onigiri                      |      5 |        1.2 | foodSalmononigiri                                                          |
| Pam's HarvestCraft   | harvestcraft:salmonpattiesitem                  |   11758 |        0 |    false | Salmon Patties                      |      9 |        1.2 | foodSalmonpatties                                                          |
| Pam's HarvestCraft   | harvestcraft:salsaitem                          |   11834 |        0 |    false | Salsa                               |      5 |        1.2 | foodSalsa                                                                  |
| Pam's HarvestCraft   | harvestcraft:saltedcaramelitem                  |   11883 |        0 |    false | Salted Caramel                      |      2 |        1.2 | foodSaltedcaramel                                                          |
| Pam's HarvestCraft   | harvestcraft:saltedsunflowerseedsitem           |   11542 |        0 |    false | Salted Sunflower Seeds              |      2 |        1.2 | foodSaltedsunflowerseeds                                                   |
| Pam's HarvestCraft   | harvestcraft:sardinerawitem                     |   12201 |        0 |    false | Raw Sardine                         |      1 |        0.6 | foodSardineraw,listAllfishfresh,listAllfishraw                             |
| Pam's HarvestCraft   | harvestcraft:sardinesinhotsauceitem             |   11835 |        0 |    false | Sardines in Hot Sauce               |      3 |        1.2 | foodSardinesinhotsauce                                                     |
| Pam's HarvestCraft   | harvestcraft:saucedlambkebabitem                |   12088 |        0 |    false | Sauced Lamb Kebab                   |     10 |        1.2 | foodSaucedlambkebab                                                        |
| Pam's HarvestCraft   | harvestcraft:sauerbratenitem                    |   11954 |        0 |    false | Sauerbraten                         |      6 |        1.2 | foodSauerbraten                                                            |
| Pam's HarvestCraft   | harvestcraft:sausagebeanmeltitem                |   11920 |        0 |    false | Sausage Bean Melt                   |     10 |        1.2 | foodSausagebeanmelt                                                        |
| Pam's HarvestCraft   | harvestcraft:sausageinbreaditem                 |   11665 |        0 |    false | Sausage in Bread                    |      9 |        1.2 | foodSausageinbread                                                         |
| Pam's HarvestCraft   | harvestcraft:sausageitem                        |   11759 |        0 |    false | Sausage                             |      4 |        1.2 | foodSausage                                                                |
| Pam's HarvestCraft   | harvestcraft:sausagerollitem                    |   11760 |        0 |    false | Sausage Roll                        |      9 |        1.2 | foodSausageroll                                                            |
| Pam's HarvestCraft   | harvestcraft:scallionbakedpotatoitem            |   11622 |        0 |    false | Scallion Baked Potato               |      4 |        1.2 | foodScallionbakedpotato                                                    |
| Pam's HarvestCraft   | harvestcraft:scallionitem                       |   10973 |        0 |    false | Scallion                            |      1 |        0.6 | cropScallion,listAllveggie                                                 |
| Pam's HarvestCraft   | harvestcraft:scallopcookeditem                  |   11695 |        0 |    false | Cooked Scallop                      |      2 |        1.2 | foodScallopcooked                                                          |
| Pam's HarvestCraft   | harvestcraft:scalloprawitem                     |   12191 |        0 |    false | Raw Scallop                         |      1 |        0.6 | foodScallopraw                                                             |
| Pam's HarvestCraft   | harvestcraft:schnitzelitem                      |   12025 |        0 |    false | Schnitzel                           |      6 |        1.2 | foodSchnitzel                                                              |
| Pam's HarvestCraft   | harvestcraft:scrambledeggitem                   |   11336 |        0 |    false | Scrambled Egg                       |      3 |        1.2 | foodScrambledegg                                                           |
| Pam's HarvestCraft   | harvestcraft:seaweeditem                        |   11013 |        0 |    false | Seaweed                             |      1 |        0.6 | cropSeaweed,listAllgreenveggie,listAllveggie                               |
| Pam's HarvestCraft   | harvestcraft:seedenergygelitem                  |   11999 |        0 |    false | Seed Energy Gel                     |      3 |        1.2 | foodSeedenergygel                                                          |
| Pam's HarvestCraft   | harvestcraft:seedsoupitem                       |   11514 |        0 |    false | Seed Soup                           |      3 |        1.2 | foodSeedsoup                                                               |
| Pam's HarvestCraft   | harvestcraft:sesameballitem                     |   11761 |        0 |    false | Sesame Ball                         |      5 |        1.2 | foodSesameball                                                             |
| Pam's HarvestCraft   | harvestcraft:sesameseedsitem                    |   11017 |        0 |    false | Sesame Seeds                        |      1 |        0.6 | cropSesame                                                                 |
| Pam's HarvestCraft   | harvestcraft:sesamesnapsitem                    |   11762 |        0 |    false | Sesame Snaps                        |      2 |        1.2 | foodSesamesnaps                                                            |
| Pam's HarvestCraft   | harvestcraft:shepardspieitem                    |   11559 |        0 |    false | Shepherd's Pie                      |      8 |        1.2 | foodShepherdspie                                                           |
| Pam's HarvestCraft   | harvestcraft:shrimpcocktailitem                 |   11982 |        0 |    false | Shrimp Cocktail                     |      5 |        1.2 | foodShrimpcocktail                                                         |
| Pam's HarvestCraft   | harvestcraft:shrimpcookeditem                   |   11696 |        0 |    false | Cooked Shrimp                       |      2 |        1.2 | foodShrimpcooked                                                           |
| Pam's HarvestCraft   | harvestcraft:shrimpokrahushpuppiesitem          |   11763 |        0 |    false | Shrimp Pork Okra Hushpuppies        |      8 |        1.2 | foodShrimpokrahushpuppies                                                  |
| Pam's HarvestCraft   | harvestcraft:shrimprawitem                      |   12192 |        0 |    false | Raw Shrimp                          |      1 |        0.6 | foodShrimpraw                                                              |
| Pam's HarvestCraft   | harvestcraft:shrimptemperaitem                  |   12009 |        0 |    false | Shrimp Tempura                      |      4 |        1.2 | foodShrimptempera                                                          |
| Pam's HarvestCraft   | harvestcraft:silkentofuitem                     |   11625 |        0 |    false | Silken Tofu                         |      1 |        1.2 | foodSilkentofu,listAllheavycream,listAllicecream                           |
| Pam's HarvestCraft   | harvestcraft:sisalitem                          |   11059 |        0 |    false | Sisal                               |      1 |        0.6 | cropSisal,listAllfiber                                                     |
| Pam's HarvestCraft   | harvestcraft:slawdogitem                        |   12097 |        0 |    false | Slaw Dog                            |     11 |        1.2 | foodSlawdog                                                                |
| Pam's HarvestCraft   | harvestcraft:slimegummiesitem                   |   11977 |        0 |    false | Slime Gummies                       |      2 |        1.2 | foodSlimegummies                                                           |
| Pam's HarvestCraft   | harvestcraft:slimepieitem                       |   11955 |        0 |    false | Slime Pie                           |      7 |        1.2 | foodSlimepie                                                               |
| Pam's HarvestCraft   | harvestcraft:smoresitem                         |   11865 |        0 |    false | Smores                              |      9 |        1.2 | foodSmores                                                                 |
| Pam's HarvestCraft   | harvestcraft:snailcookeditem                    |   11697 |        0 |    false | Cooked Snail                        |      2 |        1.2 | foodSnailcooked                                                            |
| Pam's HarvestCraft   | harvestcraft:snailrawitem                       |   12193 |        0 |    false | Raw Snail                           |      1 |        0.6 | foodSnailraw                                                               |
| Pam's HarvestCraft   | harvestcraft:snapperrawitem                     |   12194 |        0 |    false | Raw Snapper                         |      1 |        0.6 | foodSnapperraw,listAllfishfresh,listAllfishraw                             |
| Pam's HarvestCraft   | harvestcraft:snickersbaritem                    |   11687 |        0 |    false | Snickers Bar                        |      3 |        1.2 | foodSnickersbar                                                            |
| Pam's HarvestCraft   | harvestcraft:softpretzelandmustarditem          |   11450 |        0 |    false | Soft Pretzel and Mustard            |      7 |        1.2 | foodSoftpretzelandmustard                                                  |
| Pam's HarvestCraft   | harvestcraft:softpretzelitem                    |   11515 |        0 |    false | Soft Pretzel                        |      6 |        1.2 | foodSoftpretzel                                                            |
| Pam's HarvestCraft   | harvestcraft:sourcreamandonionpotatochipsitem   |   11851 |        0 |    false | Sour Cream and Onion Potato Chips   |      5 |        1.2 | foodSourcreamandonionpotatochips                                           |
| Pam's HarvestCraft   | harvestcraft:soursopitem                        |   11080 |        0 |    false | Soursop                             |      1 |        0.6 | listAllfruit                                                               |
| Pam's HarvestCraft   | harvestcraft:southernstylebreakfastitem         |   12148 |        0 |    false | Southern Style Breakfast            |     20 |        1.2 | foodSouthernstylebreakfast                                                 |
| Pam's HarvestCraft   | harvestcraft:soybeanitem                        |   10987 |        0 |    false | Soybean                             |      1 |        0.6 | cropSoybean,listAllveggie                                                  |
| Pam's HarvestCraft   | harvestcraft:soymilkitem                        |   11623 |        0 |    false | Soy Milk                            |      1 |        1.2 | foodSoymilk,listAllmilk                                                    |
| Pam's HarvestCraft   | harvestcraft:spagettiandmeatballsitem           |   11351 |        0 |    false | Spaghetti and Meatballs             |      5 |        1.2 | foodSpagettiandmeatballs                                                   |
| Pam's HarvestCraft   | harvestcraft:spagettiitem                       |   11350 |        0 |    false | Spaghetti                           |      3 |        1.2 | foodSpagetti                                                               |
| Pam's HarvestCraft   | harvestcraft:spaghettidinneritem                |   12123 |        0 |    false | Spaghetti Dinner                    |     13 |        1.2 | foodSpaghettidinner                                                        |
| Pam's HarvestCraft   | harvestcraft:spicebunitem                       |   11613 |        0 |    false | Spice Bun                           |      6 |        1.2 | foodSpicebun                                                               |
| Pam's HarvestCraft   | harvestcraft:spiceleafitem                      |   10957 |        0 |    false | Spice Leaf                          |      1 |        0.6 | cropSpiceleaf,listAllgreenveggie,listAllspice                              |
| Pam's HarvestCraft   | harvestcraft:spicygreensitem                    |   11452 |        0 |    false | Spicy Greens                        |      5 |        1.2 | foodSpicygreens                                                            |
| Pam's HarvestCraft   | harvestcraft:spicymustardporkitem               |   11451 |        0 |    false | Spicy Mustard Pork                  |      4 |        1.2 | foodSpicymustardpork                                                       |
| Pam's HarvestCraft   | harvestcraft:spidereyepieitem                   |   11884 |        0 |    false | Spider Eye Pie                      |      6 |        1.2 | foodSpidereyepie                                                           |
| Pam's HarvestCraft   | harvestcraft:spidereyesoupitem                  |   11341 |        0 |    false | Spider Eye Soup                     |      4 |        1.2 | foodSpidereyesoup                                                          |
| Pam's HarvestCraft   | harvestcraft:spinachitem                        |   10981 |        0 |    false | Spinach                             |      1 |        0.6 | cropSpinach,listAllgreenveggie,listAllveggie                               |
| Pam's HarvestCraft   | harvestcraft:spinachpieitem                     |   12078 |        0 |    false | Spinach Pie                         |     10 |        1.2 | foodSpinachpie                                                             |
| Pam's HarvestCraft   | harvestcraft:splitpeasoupitem                   |   11440 |        0 |    false | Split Pea Soup                      |      6 |        1.2 | foodSplitpeasoup                                                           |
| Pam's HarvestCraft   | harvestcraft:springfieldcashewchickenitem       |   12100 |        0 |    false | Springfield Cashew Chicken          |     11 |        1.2 | foodSpringfieldcashewchicken                                               |
| Pam's HarvestCraft   | harvestcraft:springrollitem                     |   11902 |        0 |    false | Spring Rolls                        |      7 |        1.2 | foodSpringroll                                                             |
| Pam's HarvestCraft   | harvestcraft:springsaladitem                    |   11355 |        0 |    false | Spring Salad                        |      2 |        1.2 | foodSpringsalad                                                            |
| Pam's HarvestCraft   | harvestcraft:sprinklescupcakeitem               |   11972 |        0 |    false | Sprinkles Cupcake                   |      8 |        1.2 | foodSprinklescupcake                                                       |
| Pam's HarvestCraft   | harvestcraft:spumoniicecreamitem                |   11733 |        0 |    false | Spumoni Ice Cream                   |      4 |        1.2 | foodSpumoniicecream                                                        |
| Pam's HarvestCraft   | harvestcraft:squidinkspaghettiitem              |   11933 |        0 |    false | Squid Ink Spaghetti                 |      2 |        1.2 | foodSquidinkspaghetti                                                      |
| Pam's HarvestCraft   | harvestcraft:starfruititem                      |   11120 |        0 |    false | Starfruit                           |      1 |        0.6 | cropStarfruit,listAllfruit                                                 |
| Pam's HarvestCraft   | harvestcraft:starfruitjellyitem                 |   11592 |        0 |    false | Starfruit Jelly                     |      2 |        1.2 | foodStarfruitjelly                                                         |
| Pam's HarvestCraft   | harvestcraft:starfruitjellysandwichitem         |   11593 |        0 |    false | Starfruit Jelly Sandwich            |      6 |        1.2 | foodStarfruitjellysandwich                                                 |
| Pam's HarvestCraft   | harvestcraft:starfruitjuiceitem                 |   11293 |        0 |    false | Starfruit Juice                     |      2 |        1.2 | foodStarfruitjuice,listAlljuice                                            |
| Pam's HarvestCraft   | harvestcraft:starfruitsmoothieitem              |   11473 |        0 |    false | Starfruit Smoothie                  |      3 |        1.2 | foodStarfruitsmoothie,listAllsmoothie                                      |
| Pam's HarvestCraft   | harvestcraft:starfruityogurtitem                |   11474 |        0 |    false | Starfruit Yogurt                    |      2 |        1.2 | foodStarfruityogurt,listAllyogurt                                          |
| Pam's HarvestCraft   | harvestcraft:steakandchipsitem                  |   11729 |        0 |    false | Steak and Chips                     |      4 |        1.2 | foodSteakandchips                                                          |
| Pam's HarvestCraft   | harvestcraft:steakfajitaitem                    |   11866 |        0 |    false | Steak Fajita                        |      9 |        1.2 | foodSteakfajita                                                            |
| Pam's HarvestCraft   | harvestcraft:steaktartareitem                   |   11934 |        0 |    false | Steak Tartare                       |      6 |        1.2 | foodSteaktartare                                                           |
| Pam's HarvestCraft   | harvestcraft:steamedpeasitem                    |   11439 |        0 |    false | Steamed Peas                        |      2 |        1.2 | foodSteamedpeas                                                            |
| Pam's HarvestCraft   | harvestcraft:steamedspinachitem                 |   11688 |        0 |    false | Steamed Spinach                     |      2 |        1.2 | foodSteamedspinach                                                         |
| Pam's HarvestCraft   | harvestcraft:stockitem                          |   11348 |        0 |    false | Stock                               |      2 |        1.2 | foodStock                                                                  |
| Pam's HarvestCraft   | harvestcraft:strawberrycupcakeitem              |   11969 |        0 |    false | Strawberry Cupcake                  |      8 |        1.2 | foodStrawberrycupcake                                                      |
| Pam's HarvestCraft   | harvestcraft:strawberryicecreamitem             |   11609 |        0 |    false | Strawberry Ice Cream                |      4 |        1.2 | foodStrawberryicecream                                                     |
| Pam's HarvestCraft   | harvestcraft:strawberryitem                     |   10909 |        0 |    false | Strawberry                          |      1 |        0.6 | cropStrawberry,listAllberry,listAllfruit                                   |
| Pam's HarvestCraft   | harvestcraft:strawberryjellyitem                |   11594 |        0 |    false | Strawberry Jelly                    |      2 |        1.2 | foodStrawberryjelly                                                        |
| Pam's HarvestCraft   | harvestcraft:strawberryjellysandwichitem        |   11595 |        0 |    false | Strawberry Jelly Sandwich           |      6 |        1.2 | foodStrawberryjellysandwich                                                |
| Pam's HarvestCraft   | harvestcraft:strawberryjuiceitem                |   11288 |        0 |    false | Strawberry Juice                    |      2 |        1.2 | foodStrawberryjuice,listAlljuice                                           |
| Pam's HarvestCraft   | harvestcraft:strawberrymilkshakeitem            |   11720 |        0 |    false | Strawberry Milkshake                |      3 |        1.2 | foodStrawberrymilkshake                                                    |
| Pam's HarvestCraft   | harvestcraft:strawberrypieitem                  |   11373 |        0 |    false | Strawberry Pie                      |      5 |        1.2 | foodStrawberrypie                                                          |
| Pam's HarvestCraft   | harvestcraft:strawberryrhubarbpieitem           |   11956 |        0 |    false | Strawberry Rhubarb Pie              |      6 |        1.2 | foodStrawberryrhubarbpie                                                   |
| Pam's HarvestCraft   | harvestcraft:strawberrysaladitem                |   11374 |        0 |    false | Strawberry Salad                    |      3 |        1.2 | foodStrawberrysalad                                                        |
| Pam's HarvestCraft   | harvestcraft:strawberrysmoothieitem             |   11372 |        0 |    false | Strawberry Smoothie                 |      3 |        1.2 | foodStrawberrysmoothie,listAllsmoothie                                     |
| Pam's HarvestCraft   | harvestcraft:strawberrysodaitem                 |   11606 |        0 |    false | Strawberry Soda                     |      4 |        1.2 | foodStrawberrysoda,listAllsoda                                             |
| Pam's HarvestCraft   | harvestcraft:strawberrysouffleitem              |   12007 |        0 |    false | Strawberry Soufflé                  |      7 |        1.2 | foodStrawberrysouffle                                                      |
| Pam's HarvestCraft   | harvestcraft:strawberryyogurtitem               |   11525 |        0 |    false | Strawberry Yogurt                   |      2 |        1.2 | foodStrawberryyogurt,listAllyogurt                                         |
| Pam's HarvestCraft   | harvestcraft:stuffedchilipeppersitem            |   11976 |        0 |    false | Stuffed Chili Peppers               |      7 |        1.2 | foodStuffedchilipeppers                                                    |
| Pam's HarvestCraft   | harvestcraft:stuffedduckitem                    |   11907 |        0 |    false | Stuffed Duck                        |      7 |        1.2 | foodStuffedduck                                                            |
| Pam's HarvestCraft   | harvestcraft:stuffedeggplantitem                |   11422 |        0 |    false | Stuffed Eggplant                    |      7 |        1.2 | foodStuffedeggplant                                                        |
| Pam's HarvestCraft   | harvestcraft:stuffedmushroomitem                |   11321 |        0 |    false | Stuffed Mushroom                    |      7 |        1.2 | foodStuffedmushroom                                                        |
| Pam's HarvestCraft   | harvestcraft:stuffedpepperitem                  |   11399 |        0 |    false | Stuffed Pepper                      |      3 |        1.2 | foodStuffedpepper                                                          |
| Pam's HarvestCraft   | harvestcraft:stuffingitem                       |   11910 |        0 |    false | Stuffing                            |      8 |        1.2 | foodStuffing                                                               |
| Pam's HarvestCraft   | harvestcraft:suaderoitem                        |   11715 |        0 |    false | Suadero                             |      3 |        1.2 |                                                                            |
| Pam's HarvestCraft   | harvestcraft:succotashitem                      |   11861 |        0 |    false | Succotash                           |      5 |        1.2 | foodSuccotash                                                              |
| Pam's HarvestCraft   | harvestcraft:sugarcookieitem                    |   11848 |        0 |    false | Sugar Cookie                        |      7 |        1.2 | foodSugarcookie,listAllcookie                                              |
| Pam's HarvestCraft   | harvestcraft:summerradishsaladitem              |   11456 |        0 |    false | Summer Radish Salad                 |      5 |        1.2 | foodSummerradishsalad                                                      |
| Pam's HarvestCraft   | harvestcraft:summersquashwithradishitem         |   11457 |        0 |    false | Summer Squash with Radish           |      5 |        1.2 | foodSummersquashwithradish                                                 |
| Pam's HarvestCraft   | harvestcraft:sundayhighteaitem                  |   12001 |        0 |    false | Sunday High Tea                     |      9 |        1.2 | foodSundayhightea                                                          |
| Pam's HarvestCraft   | harvestcraft:sundayroastitem                    |   11726 |        0 |    false | Sunday Roast                        |      8 |        1.2 | foodSundayroast                                                            |
| Pam's HarvestCraft   | harvestcraft:sunflowerbroccolisaladitem         |   11544 |        0 |    false | Sunflower Broccoli Salad            |      6 |        1.2 | foodSunflowerbroccolisalad                                                 |
| Pam's HarvestCraft   | harvestcraft:sunflowerseedsitem                 |   11253 |        0 |    false | Sunflower Seeds                     |      1 |        0.6 | cropSunflower                                                              |
| Pam's HarvestCraft   | harvestcraft:sunflowerwheatrollsitem            |   11543 |        0 |    false | Sunflower Wheat Rolls               |      6 |        1.2 | foodSunflowerwheatrolls                                                    |
| Pam's HarvestCraft   | harvestcraft:supremepizzaitem                   |   12126 |        0 |    false | Supreme Pizza                       |     14 |        1.2 | foodSupremepizza                                                           |
| Pam's HarvestCraft   | harvestcraft:surfandturfitem                    |   11856 |        0 |    false | Surf and Turf                       |      5 |        1.2 | foodSurfandturf                                                            |
| Pam's HarvestCraft   | harvestcraft:sushiitem                          |   11562 |        0 |    false | Sushi                               |      4 |        1.2 | foodSushi                                                                  |
| Pam's HarvestCraft   | harvestcraft:swedishmeatballsitem               |   12094 |        0 |    false | Swedish Meatballs                   |     10 |        1.2 | foodSwedishmeatballs                                                       |
| Pam's HarvestCraft   | harvestcraft:sweetandsourchickenitem            |   11803 |        0 |    false | Sweet and Sour Chicken              |      8 |        1.2 | foodSweetandsourchicken                                                    |
| Pam's HarvestCraft   | harvestcraft:sweetandsourmeatballsitem          |   11880 |        0 |    false | Sweet and Sour Meatballs            |      6 |        1.2 | foodSweetandsourmeatballs                                                  |
| Pam's HarvestCraft   | harvestcraft:sweetpickleitem                    |   11765 |        0 |    false | Sweet Pickle                        |      6 |        1.2 | foodPickles,foodSweetpickle                                                |
| Pam's HarvestCraft   | harvestcraft:sweetpotatoitem                    |   10945 |        0 |    false | Sweet Potato                        |      1 |        0.6 | cropSweetpotato,listAllrootveggie,listAllveggie                            |
| Pam's HarvestCraft   | harvestcraft:sweetpotatopieitem                 |   11436 |        0 |    false | Sweet Potato Pie                    |      9 |        1.2 | foodSweetpotatopie                                                         |
| Pam's HarvestCraft   | harvestcraft:sweetpotatosouffleitem             |   11628 |        0 |    false | Sweet Potato Souffle                |      7 |        1.2 | foodSweetpotatosouffle                                                     |
| Pam's HarvestCraft   | harvestcraft:sweetteaitem                       |   11807 |        0 |    false | Sweet Tea                           |      4 |        1.2 | foodSweettea                                                               |
| Pam's HarvestCraft   | harvestcraft:szechuaneggplantitem               |   11935 |        0 |    false | Szechuan Eggplant                   |      9 |        1.2 | foodSzechuaneggplant                                                       |
| Pam's HarvestCraft   | harvestcraft:tacoitem                           |   11369 |        0 |    false | Taco                                |      8 |        1.2 | foodTaco                                                                   |
| Pam's HarvestCraft   | harvestcraft:taffyitem                          |   11340 |        0 |    false | Taffy                               |      2 |        1.2 | foodTaffy                                                                  |
| Pam's HarvestCraft   | harvestcraft:taiyakiitem                        |   12013 |        0 |    false | Taiyaki                             |      5 |        1.2 | foodTaiyaki                                                                |
| Pam's HarvestCraft   | harvestcraft:takoyakiitem                       |   12091 |        0 |    false | Takoyaki                            |     10 |        1.2 | foodTakoyaki                                                               |
| Pam's HarvestCraft   | harvestcraft:tamarinditem                       |   11195 |        0 |    false | Tamarind                            |      1 |        0.6 | listAllveggie                                                              |
| Pam's HarvestCraft   | harvestcraft:taroitem                           |   11061 |        0 |    false | Taro                                |      1 |        0.6 | cropTaro,listAllveggie                                                     |
| Pam's HarvestCraft   | harvestcraft:tatertotsitem                      |   11864 |        0 |    false | Tater Tots                          |      3 |        1.2 | foodTatertots                                                              |
| Pam's HarvestCraft   | harvestcraft:teaitem                            |   11271 |        0 |    false | Cup of Tea                          |      2 |        1.2 | foodTea                                                                    |
| Pam's HarvestCraft   | harvestcraft:tealeafitem                        |   10959 |        0 |    false | Tea Leaf                            |      1 |        0.6 | cropTea                                                                    |
| Pam's HarvestCraft   | harvestcraft:teriyakichickenitem                |   11836 |        0 |    false | Teriyaki Chicken                    |      8 |        1.2 | foodTeriyakichicken                                                        |
| Pam's HarvestCraft   | harvestcraft:thankfuldinneritem                 |   12150 |        0 |    false | Thankful Dinner                     |     24 |        1.2 | foodThankfuldinner                                                         |
| Pam's HarvestCraft   | harvestcraft:theatreboxitem                     |   11839 |        0 |    false | Theatre Box                         |      7 |        1.2 | foodTheatrebox                                                             |
| Pam's HarvestCraft   | harvestcraft:threebeansaladitem                 |   11879 |        0 |    false | Three Bean Salad                    |      5 |        1.2 | foodThreebeansalad                                                         |
| Pam's HarvestCraft   | harvestcraft:tilapiarawitem                     |   12195 |        0 |    false | Raw Tilapia                         |      1 |        0.6 | foodTilapiaraw,listAllfishfresh,listAllfishraw                             |
| Pam's HarvestCraft   | harvestcraft:timpanoitem                        |   12144 |        0 |    false | Timpano                             |     19 |        1.2 | foodTimpano                                                                |
| Pam's HarvestCraft   | harvestcraft:timtamitem                         |   11679 |        0 |    false | Tim Tam                             |      4 |        1.2 | foodTimtam                                                                 |
| Pam's HarvestCraft   | harvestcraft:tiropitaitem                       |   11957 |        0 |    false | Tiropita                            |      8 |        1.2 | foodTiropita                                                               |
| Pam's HarvestCraft   | harvestcraft:toadintheholeitem                  |   12105 |        0 |    false | Toad in the Hole                    |     11 |        1.2 | foodToadinthehole                                                          |
| Pam's HarvestCraft   | harvestcraft:toastedcoconutitem                 |   11276 |        0 |    false | Toasted Coconut                     |      2 |        1.2 | foodToastedcoconut                                                         |
| Pam's HarvestCraft   | harvestcraft:toastedwesternitem                 |   12111 |        0 |    false | Toasted Western                     |     12 |        1.2 | foodToastedwestern                                                         |
| Pam's HarvestCraft   | harvestcraft:toastitem                          |   11263 |        0 |    false | Toast                               |      4 |        1.2 | foodToast                                                                  |
| Pam's HarvestCraft   | harvestcraft:toastsandwichitem                  |   11662 |        0 |    false | Toast Sandwich                      |      9 |        1.2 | foodToastsandwich                                                          |
| Pam's HarvestCraft   | harvestcraft:tomatilloitem                      |   11063 |        0 |    false | Tomatillo                           |      1 |        0.6 | cropTomatillo,listAllveggie                                                |
| Pam's HarvestCraft   | harvestcraft:tomatoherbchickenitem              |   11876 |        0 |    false | Tomato Herb Chicken                 |      4 |        1.2 | foodTomatoherbchicken                                                      |
| Pam's HarvestCraft   | harvestcraft:tomatoitem                         |   10999 |        0 |    false | Tomato                              |      1 |        0.6 | cropTomato,listAllveggie                                                   |
| Pam's HarvestCraft   | harvestcraft:tomatosoupitem                     |   11352 |        0 |    false | Tomato Soup                         |      3 |        1.2 | foodTomatosoup                                                             |
| Pam's HarvestCraft   | harvestcraft:tortillachipsitem                  |   11853 |        0 |    false | Tortilla Chips                      |      5 |        1.2 | foodTortillachips                                                          |
| Pam's HarvestCraft   | harvestcraft:tortillaitem                       |   11367 |        0 |    false | Tortilla                            |      3 |        1.2 | foodTortilla                                                               |
| Pam's HarvestCraft   | harvestcraft:trailmixitem                       |   11377 |        0 |    false | Trail Mix                           |      4 |        1.2 | foodTrailmix                                                               |
| Pam's HarvestCraft   | harvestcraft:troutrawitem                       |   12196 |        0 |    false | Raw Trout                           |      1 |        0.6 | foodTroutraw,listAllfishfresh,listAllfishraw                               |
| Pam's HarvestCraft   | harvestcraft:tunafishsandwichitem               |   12083 |        0 |    false | Tunafish Sandwich                   |     10 |        1.2 | foodTunafishsandwich                                                       |
| Pam's HarvestCraft   | harvestcraft:tunaonigiriitem                    |   12015 |        0 |    false | Tuna Onigiri                        |      5 |        1.2 | foodTunaonigiri                                                            |
| Pam's HarvestCraft   | harvestcraft:tunapotatoitem                     |   11781 |        0 |    false | Tuna Potato                         |      7 |        1.2 | foodTunapotato                                                             |
| Pam's HarvestCraft   | harvestcraft:tunarawitem                        |   12197 |        0 |    false | Raw Tuna                            |      1 |        0.6 | foodTunaraw,listAllfishfresh,listAllfishraw                                |
